Latitude,Longitude,Rainfall (mm),Temperature (°C),Humidity (%),River Discharge (m³/s),Water Level (m),Elevation (m),Land Cover,Soil Type,Population Density,Infrastructure,Historical Floods,Flood Occurred
21.6333844,71.54363327,28.25773712,20.56353416,76.95427497,3547.610693,3.287280566,1482.216659,Desert,Silt,4480.383592,66,0,1
22.22443077,93.05717324,159.5913051,35.26600929,23.20054509,521.8966085,1.111366434,6833.835322,Water Body,Loam,5611.339754,77,0,1
24.20008515,81.9954291,224.0479518,17.36282711,59.69736878,4885.534868,9.45222769,1500.390768,Desert,Sandy,590.4367601,13,1,1
22.50828455,92.94928131,123.6817567,27.71264267,88.95775153,3760.696271,5.406771412,7003.541718,Agricultural,Loam,5730.606664,80,0,1
19.98511659,83.54914617,201.0322348,17.57586965,56.41332689,817.1662971,9.713762221,4496.395681,Water Body,Loam,3480.622548,78,0,0
15.79314085,76.47288941,146.9157762,32.93729026,61.69937688,622.4828546,3.936665532,6705.49378,Desert,Peat,5725.512985,11,1,1
26.69474671,72.15823898,131.1257598,15.81625151,58.94334726,437.7344313,7.573932834,3984.757902,Water Body,Loam,4452.241035,38,1,0
29.27139177,79.48687823,87.07699213,33.87715127,51.18343348,3658.943333,1.099367267,7972.536185,Urban,Silt,1831.971109,93,1,1
18.33563368,79.99779719,114.7780544,35.1961672,28.80956191,1181.432802,8.540791316,2446.637302,Water Body,Silt,1091.24642,61,0,1
27.867267,94.60477763,104.9386892,29.61433424,30.10849725,364.8399759,1.706998055,6784.707023,Agricultural,Silt,8747.872585,48,0,0
24.03875119,73.7471995,193.8561552,20.25021988,34.32713934,2109.138047,0.686790729,1445.940276,Desert,Sandy,3952.928222,58,0,0
21.97235467,87.98141054,34.80555338,18.04181816,83.40517127,3543.492157,0.977532718,7809.638019,Water Body,Peat,6160.950601,50,0,1
17.55434027,80.52573112,27.79091061,24.39877044,42.02658404,1522.782079,5.573755929,251.6450608,Forest,Sandy,851.474735,70,1,1
19.99119348,77.94989231,198.0038983,28.95620039,95.84990254,2413.227862,2.918735406,4047.394815,Desert,Sandy,4111.062428,34,1,1
32.49340612,75.63061142,163.889421,34.26624951,84.81361332,963.374841,9.609543231,3727.293253,Desert,Silt,7074.538703,50,0,1
25.57467141,76.35391134,129.060029,15.03750383,74.76325346,2145.742604,8.526765924,5519.299982,Forest,Sandy,9690.15267,30,0,0
24.65919238,76.71256235,45.73286532,36.33191758,77.63149035,1794.711157,8.033077478,3901.378365,Water Body,Loam,5551.705481,39,0,1
20.50275001,85.5059865,123.3081336,36.38135796,23.81057669,2169.592076,8.096384663,5211.28329,Urban,Clay,1754.149073,36,1,0
20.50463807,76.74637842,236.919529,28.33613419,65.47114936,2328.557994,8.906773278,7624.347727,Agricultural,Loam,126.653592,13,1,1
26.0448863,94.92204417,266.8863707,25.30219337,95.28455279,461.4942085,8.6521011,1256.668388,Urban,Sandy,3541.729574,57,1,0
29.13641916,79.38179087,210.772971,40.26925694,23.12881467,466.8417614,9.282075631,2160.215482,Agricultural,Peat,4060.853009,27,1,0
32.7384694,76.38911845,17.97365276,38.53762446,43.28132148,1303.052919,9.34366323,7103.350641,Agricultural,Loam,4983.171868,11,1,1
27.31635898,70.82398486,201.122933,44.49828266,24.12091937,578.7917706,2.983213256,2017.910052,Desert,Sandy,39.84412851,69,0,1
19.628014,74.15223769,72.29567686,26.15792416,65.57932623,1263.921568,2.195641697,8013.226556,Agricultural,Peat,7236.104429,67,0,1
21.81959357,70.5714307,94.57537291,42.20497815,29.29605017,122.7199179,6.430981312,4785.0988,Desert,Silt,6551.956502,96,1,1
24.25196519,76.388255,58.76196239,17.62205658,58.3400125,1753.697054,1.233312149,724.3355891,Forest,Clay,179.2994605,55,0,0
24.98697847,82.04201174,232.7267372,27.34398199,77.59595494,1067.050998,2.111451137,182.8020464,Agricultural,Sandy,3336.013308,4,0,0
16.95437032,77.38068338,194.5806368,28.96122356,33.15508279,4460.731749,7.729566724,6750.179759,Forest,Loam,3680.457354,8,0,0
16.6067108,75.25980441,183.5505164,28.22622949,80.42915497,4290.787974,6.493354278,7576.992162,Urban,Clay,2839.411783,61,1,1
21.10764117,76.8477757,200.3917829,33.75294565,24.81635696,1502.0942,6.508519553,2122.321969,Desert,Silt,2960.913548,81,1,1
20.37892003,81.45243881,71.03167842,20.10623517,31.96995842,2377.425573,9.506384962,2130.420592,Desert,Silt,4335.251944,95,1,0
23.06456225,84.91924535,133.3933243,40.99356515,42.40882905,4778.960527,6.676244614,8441.895418,Water Body,Clay,7021.747968,94,1,0
24.35441151,84.81839495,189.9761165,31.55292056,83.68792539,2620.481868,4.308071479,5805.943785,Agricultural,Sandy,6757.831629,33,1,0
30.67904592,78.68783037,190.9782083,42.12628644,88.01095113,4242.166352,2.80332434,1483.049666,Water Body,Sandy,4103.313865,39,1,1
20.59944608,84.83039231,237.5555588,15.07894932,37.63038515,4131.873884,3.385553823,3969.097257,Water Body,Peat,6210.656576,90,1,0
15.20331236,74.87223653,86.13119001,33.89964341,27.66270604,4706.44486,2.77813484,8055.538751,Forest,Peat,698.434604,38,1,1
32.25068695,76.15605667,231.1008365,27.37373541,87.83630259,1528.503216,0.349880651,5496.14928,Desert,Sandy,7694.294895,12,0,1
30.4369551,74.52242617,132.0553442,30.15297185,71.949395,217.2283812,2.615740223,3605.291019,Forest,Loam,4415.121574,3,1,0
21.75778839,80.24754849,201.0518076,37.31413532,32.62843491,519.7686687,8.35370068,1336.344408,Desert,Silt,896.6456733,8,1,0
26.33438038,76.31752328,136.715814,21.81455245,64.61734281,2856.487595,7.282289928,6423.664319,Desert,Peat,3736.868212,71,0,0
12.91061145,77.50937107,284.5830509,21.14698306,89.78971463,2651.389861,6.218382489,2445.258843,Water Body,Clay,7083.699604,5,0,0
17.49617152,73.20150284,53.79067942,36.09023453,25.56119536,1492.265166,9.022053662,5007.177936,Forest,Clay,1232.776758,32,1,1
23.6661335,80.47906037,202.5015266,30.64097277,26.69769869,1243.566487,2.641250421,5310.040491,Forest,Sandy,8147.59701,69,1,0
28.89736692,74.32399036,172.9605002,22.00917294,41.88862085,3546.907148,5.776844408,4914.617016,Desert,Clay,7082.119535,47,1,1
24.91789176,84.97342901,51.81931228,29.52055904,72.18098605,1702.51436,0.313264244,2180.96822,Forest,Clay,831.3333091,80,1,1
26.11491717,75.98597956,19.80190074,28.78675217,34.24068076,3019.75893,8.920065455,6266.81361,Agricultural,Sandy,9786.013833,36,0,0
23.03155167,85.07187425,239.7433167,35.74333282,85.30937635,3561.467933,4.477369462,5008.41045,Forest,Loam,9435.447393,76,1,1
20.97296644,74.46334233,47.23540009,15.07983311,80.03441414,2152.326886,1.778714299,3571.786565,Urban,Sandy,1321.373508,21,1,1
26.4239955,83.5019002,55.95200484,32.60280797,64.88038829,967.0313274,2.393166177,461.2537835,Forest,Silt,2028.884284,49,0,0
26.02615224,83.51626149,293.5302672,33.17034452,29.28541635,4303.900805,8.482390783,2931.022066,Agricultural,Peat,3473.468456,18,1,0
31.23046269,76.54509342,215.1782554,37.36530412,99.05758626,467.6547462,1.088061633,3118.45555,Forest,Loam,9896.978906,27,1,1
21.65334813,69.79890757,75.14605248,41.67691398,59.20269037,4147.353415,9.25202744,7000.213456,Agricultural,Loam,7054.116681,63,1,1
29.30793433,79.12393336,177.284688,28.20569391,56.16585183,4183.397881,3.734626558,4542.979652,Urban,Clay,9145.228767,57,0,0
27.65172639,72.6012681,160.2335515,25.27560673,99.64552637,2854.996326,2.510852649,8247.387715,Water Body,Peat,2759.163185,24,1,0
19.20842193,78.3288969,253.3419803,18.06961133,89.10946108,3147.380257,3.318586937,6642.457901,Desert,Peat,8700.091707,71,1,0
18.39982448,79.56386125,218.7962243,25.10507535,56.50941872,1790.085305,4.089832198,4760.265132,Desert,Loam,1104.589931,57,0,1
22.47200424,71.82810842,249.5163376,17.05453993,53.50423887,4207.921111,5.481131289,1494.301607,Desert,Silt,9954.851987,31,0,0
29.02969443,77.77392189,63.45197639,39.08460616,27.67275061,1318.518428,5.868074943,1955.701768,Urban,Silt,1066.536901,46,1,1
21.22194916,85.1424803,192.0657613,39.21018444,94.12093971,2798.880318,4.478192751,1416.382243,Urban,Clay,4362.744066,74,1,1
17.83018474,77.06402302,12.07225753,27.51712972,87.50198782,8.9741773,4.463639079,3918.343293,Agricultural,Clay,8198.538642,37,1,1
24.16557346,88.49193256,20.68218368,22.78923702,44.80019943,4699.21553,2.852997858,6392.900177,Urban,Silt,8510.344094,17,0,0
26.66835478,70.24611593,214.0581098,18.54060226,80.26570301,4741.482621,3.838097597,6718.506054,Water Body,Peat,8630.625245,26,1,1
24.23066454,85.72192046,7.326030793,40.53711498,81.0183541,3552.083426,4.671383378,850.7460828,Agricultural,Silt,2867.050385,36,0,1
25.50960739,80.42836352,173.9295027,41.32485835,38.23285738,2116.199159,5.975880236,4387.819076,Water Body,Loam,6604.853496,41,0,0
13.82616422,77.74881074,252.1215295,22.98868844,69.0924376,893.0555069,1.30699879,4259.786504,Water Body,Sandy,2102.196702,35,0,0
11.59467986,76.77511621,113.9825425,33.65281645,40.40230427,2462.31443,7.639737946,3883.2691,Forest,Sandy,4941.903466,33,1,0
18.62015972,79.23397061,13.45213105,22.75960994,83.19088415,3957.052362,6.805712307,2665.159146,Desert,Sandy,8480.092714,14,0,1
23.73656835,75.55173928,214.1542349,21.75379881,32.3047762,3026.368109,2.987678498,4209.949732,Water Body,Peat,4100.296703,60,1,0
21.86695875,81.23292887,278.9059357,15.63624152,73.51247989,2637.482857,4.593439423,4570.936334,Desert,Silt,1099.363136,76,0,1
17.02650117,80.38448121,215.1514176,32.31478253,46.08093693,4247.221067,9.469289813,5306.111681,Agricultural,Loam,238.1348522,26,0,0
25.1856097,76.42183121,173.5341729,19.4982463,22.8945646,1565.66968,0.204773821,3338.927,Desert,Loam,8998.89776,18,0,1
18.27546796,74.84335804,69.00864896,15.37113549,29.89637154,4299.819851,8.113515985,8362.250422,Urban,Clay,1233.423573,99,1,0
17.6709474,73.22429326,4.612687213,18.14553493,72.39193105,2197.267014,5.11724705,2998.044469,Desert,Peat,8760.447203,76,1,0
27.46532573,75.62483729,208.4016325,24.41307575,39.19314426,12.0691567,6.18812492,7919.410541,Urban,Loam,938.3284075,6,1,0
18.11786645,76.53585979,69.30785275,35.0748957,70.48282981,3659.710039,6.845325602,7089.491135,Forest,Clay,2416.321088,60,1,1
26.52059043,89.88080735,257.4488032,21.0786916,53.18577328,4389.216923,4.560201893,4116.715215,Forest,Peat,7283.232807,0,0,0
29.34121707,79.3743313,139.9092356,41.62771688,75.41707711,2421.804195,1.918596019,4391.371935,Water Body,Loam,1747.248489,20,0,1
27.66269541,75.50761376,159.1906747,23.65465231,59.43588977,2273.739346,9.095905649,7696.53534,Urban,Silt,8834.367591,15,0,0
26.48100818,71.00625594,226.1809633,24.93678868,44.68376777,4027.242128,7.401907561,4359.630864,Urban,Loam,2249.717221,48,1,0
20.12871348,73.30990033,233.8291823,21.5393154,31.66553439,4423.873735,5.595896983,6011.150469,Desert,Peat,3681.187121,28,1,1
23.23572275,73.70502626,192.7952499,22.61416011,47.28786019,4872.100529,4.484563893,7160.711954,Forest,Clay,8669.686923,87,0,0
10.4552757,77.72540659,281.5295446,17.22405344,70.79152623,1728.251456,4.993316284,8032.933001,Urban,Peat,3429.398216,82,1,1
18.91793915,83.69340025,294.6895309,23.84311736,79.23788042,2973.443834,8.23538208,1930.316515,Agricultural,Sandy,5886.551457,90,0,0
24.84477908,93.04392899,284.0656333,40.78852379,32.82717399,4114.591724,0.125034069,8630.036338,Forest,Loam,3239.362955,46,1,0
22.03890304,88.67979718,247.2537556,35.65273624,73.14179271,2659.259618,8.653349941,8541.271426,Water Body,Sandy,4786.565247,0,1,0
11.97510918,78.98971388,211.6875661,41.25804612,34.34236077,2309.266666,0.467519731,2630.996762,Water Body,Silt,4704.711695,90,0,0
23.33942679,87.44282259,198.9977574,18.14577043,37.74554748,2859.660406,6.159130665,5430.266394,Forest,Clay,4756.726901,13,1,0
22.46803317,82.66109711,31.12505308,28.66849893,62.50537922,1784.334996,3.331225725,415.1300301,Urban,Silt,3668.970281,74,1,1
11.04188452,77.30160613,81.44530405,21.87764619,43.13618416,960.3804705,6.782362794,1484.936305,Water Body,Peat,7225.23666,86,0,0
27.72247629,93.64627192,1.706467059,36.63646772,72.9276353,333.155567,0.855429159,5165.614384,Forest,Loam,3429.453189,46,1,0
11.03410646,76.85175994,41.22296107,44.10713474,96.46212994,3049.903822,5.562325454,5752.140017,Desert,Clay,1363.022491,59,1,1
23.06334831,80.93074652,131.7688432,39.46078437,31.91137611,1895.671807,8.552342175,4730.16717,Urban,Sandy,5973.46849,83,0,0
17.75167964,77.66287157,43.96096524,16.058345,65.64086658,4414.765016,4.9463786,6235.381651,Forest,Sandy,2780.920745,25,1,1
26.79989773,89.09970726,270.4990244,24.49979084,93.86393461,1114.795896,0.843466019,7015.49749,Desert,Peat,387.6603296,17,0,1
17.05674126,78.43682961,241.7097556,15.85739071,34.12231813,1553.55825,0.373784248,1490.514842,Agricultural,Sandy,451.7569566,35,0,0
26.21568231,79.92949619,21.48357363,16.20500901,49.34807227,4852.531181,6.212013488,5836.293389,Water Body,Peat,4879.829409,93,1,1
26.46461762,89.90339001,74.67411464,17.38545912,29.8893468,2781.456024,0.695305761,4977.869199,Forest,Clay,9682.132465,52,0,0
19.31431007,82.89369715,245.7215654,23.28980787,71.36301747,1733.765214,0.712888721,1040.403077,Urban,Silt,778.3843637,67,0,1
32.89755164,78.73136198,240.913838,24.12608303,73.53143422,4304.471619,4.25439506,2022.692526,Desert,Loam,3313.202634,82,1,0
21.77883347,85.17854499,283.635165,27.0136054,73.13458555,3716.875448,2.095083186,3713.231475,Forest,Silt,392.6570721,61,1,0
18.96827428,84.08786735,299.2643285,27.14793283,63.37016387,2865.71467,2.041958941,7642.53464,Forest,Silt,6313.455447,68,1,0
16.8101482,80.96476313,292.881019,38.14227036,79.70086942,4445.498455,4.809762149,1920.24411,Desert,Loam,5784.632639,65,1,1
20.96289553,86.15683492,123.0413957,19.24209731,22.87018371,469.807622,2.808017273,1618.508829,Forest,Clay,2833.981779,9,1,1
20.68368304,74.30929364,75.09853314,19.73221847,96.601079,1972.469718,2.192664942,6378.980888,Urban,Peat,7598.320998,57,0,1
22.26053502,79.70621102,227.5230571,33.79767155,37.76769663,4052.750519,5.144144883,8633.815958,Water Body,Sandy,291.3170895,48,0,0
14.35622658,77.37945983,89.78186782,32.15226457,29.7249575,1929.71497,2.908837392,3957.964848,Urban,Loam,1257.037468,54,0,1
24.24710097,75.7572455,241.920108,19.62014116,95.29088344,4633.682634,0.802204353,3098.017612,Urban,Silt,581.4624834,42,0,1
18.44622188,79.74513076,160.1864191,40.56793281,86.43495331,762.6056402,6.827390706,2246.866334,Water Body,Loam,3380.755577,74,1,1
20.58596196,85.6103939,238.1781826,24.87178242,81.18963354,1683.186531,5.856080205,440.1071617,Forest,Clay,5052.695804,50,1,1
25.07926169,76.32360747,82.76396392,26.00902046,28.37965672,2128.712811,2.121171391,1578.608147,Desert,Loam,2897.567414,21,1,1
23.75056111,86.9903833,152.4081947,27.61380243,84.60233709,3434.810431,5.822463994,826.5365059,Desert,Sandy,3148.351792,42,1,0
24.27854616,84.47772397,169.2071381,24.68105612,68.72188184,976.7474105,9.55589661,4371.810556,Agricultural,Silt,5738.283585,7,0,1
23.56668529,69.31794136,282.9324203,31.72365157,78.55268888,49.3191769,9.564785507,8655.091718,Urban,Sandy,2410.631003,2,1,0
20.61202914,83.77850046,79.97927305,26.65943169,98.24562239,4882.546571,5.319424103,6966.936649,Water Body,Sandy,2774.396545,40,1,1
17.01457132,78.15789935,281.0064718,22.78304178,35.55529417,4493.785494,0.98029716,5323.75386,Desert,Sandy,9014.420242,52,1,1
26.25015824,89.66100908,241.4576746,42.13424603,60.35055687,1501.110427,4.581855287,4305.775411,Water Body,Sandy,7274.792909,39,0,1
24.19264968,75.3620854,219.2682162,24.2505222,80.26815572,2417.404199,0.269833837,5460.826257,Desert,Loam,5048.401007,57,1,0
11.54444458,75.62261236,236.0610808,35.95466776,54.69250806,2444.601052,4.1520128,3327.083738,Water Body,Loam,7038.884624,17,0,0
22.18393672,70.36075653,181.6275138,25.41680311,24.37224663,4346.127778,9.09418835,1578.353078,Urban,Silt,4413.646356,49,1,0
26.0539632,76.5210642,73.22400314,28.05659961,28.91511191,2985.300706,4.674436907,5218.317287,Agricultural,Peat,9122.558215,85,1,0
26.07943259,77.66480462,56.84849065,22.0783057,68.1673578,4132.155114,5.504873806,4672.657901,Agricultural,Peat,1764.827203,10,1,0
26.07029973,83.08381862,259.9024308,37.56988858,42.80033171,4559.970757,1.580365025,8357.260614,Urban,Sandy,1709.607193,65,0,1
11.13948265,77.92364403,217.5418208,37.11609754,31.02725178,2829.765659,0.156506522,5749.721031,Forest,Clay,594.3715646,21,0,0
24.18581642,83.20843443,63.96128483,15.66719837,47.1913598,1427.412339,9.933839888,6843.313142,Forest,Sandy,1800.09953,62,1,0
26.39361975,90.13469379,184.5280098,16.80582121,36.07847456,2493.539029,3.38257276,820.2247822,Water Body,Clay,2204.573355,78,0,1
11.22920153,78.28792524,134.2639444,42.67129364,21.91515733,4254.348044,2.793499825,6732.770581,Urban,Clay,8606.101792,7,1,0
9.710112285,77.00869587,47.59655099,41.66480542,32.14511909,2918.095872,5.712816532,8696.246511,Urban,Sandy,5085.050176,82,1,1
26.36426679,89.0700511,159.5571328,30.18261578,90.64623687,4478.609534,7.45318533,5817.520726,Water Body,Silt,2058.555756,72,1,0
25.40883553,86.40562007,84.45572774,29.80072175,20.9629826,4477.180046,2.51407798,6565.95661,Water Body,Clay,8516.823962,68,0,0
21.78720136,71.0315869,28.87323725,39.37272523,81.90802429,1866.7981,5.241238499,8666.803987,Desert,Sandy,760.467117,71,0,0
27.06839933,94.65648841,140.0874896,19.15350441,80.27688847,2240.569478,3.326356255,3461.99875,Agricultural,Sandy,2840.210611,96,1,0
15.03455341,79.81615567,177.0325656,34.61097364,65.13901507,3389.568801,4.809655077,7292.331487,Desert,Sandy,9385.510052,14,0,1
17.88524048,82.13059005,14.07192311,29.27948983,36.67582126,555.3222761,1.613099138,3536.47949,Water Body,Clay,9684.376413,14,0,0
25.63894923,74.6039465,120.6278248,37.29993088,90.24473794,2327.786087,5.101182799,3768.52792,Water Body,Loam,3703.611143,6,0,0
27.83710991,96.28100091,77.29857595,15.90308374,58.0060455,746.9272257,0.473470027,5824.124198,Water Body,Clay,8047.30934,84,0,0
25.40786911,76.49621815,9.195177212,32.78176649,33.85649832,4239.780921,8.399973338,2268.796712,Desert,Loam,1558.954875,25,1,0
23.14862633,88.22841205,37.69876488,31.70184646,54.3218074,4713.922154,6.276596466,8784.133539,Agricultural,Loam,8910.994259,64,1,1
24.6561975,84.2785243,41.71024765,40.22544989,35.59337822,707.7443777,9.414904308,2913.040903,Water Body,Silt,7924.865275,50,0,1
23.214495,76.60188173,54.86227444,35.30508893,50.08062729,3336.707127,5.997319144,1086.976459,Forest,Peat,6585.164607,89,0,1
33.95292528,77.26798544,241.0132714,41.40481075,59.73502168,3182.716145,1.821660842,2853.958296,Agricultural,Sandy,8377.200712,25,0,0
14.6103203,78.95654954,131.8475599,41.61819965,48.79207118,3800.374005,4.840507597,7573.589206,Forest,Sandy,5624.90145,91,1,0
22.1835697,75.66317407,44.12579768,27.24492003,72.56354193,3478.898264,6.646954268,2777.635278,Forest,Clay,3323.870096,8,0,0
19.36529463,81.65997293,30.08909008,19.12302401,94.87342433,1085.645177,3.742233415,5409.274481,Agricultural,Peat,6649.627522,25,1,0
22.8462494,73.30193923,89.38213762,33.90850967,47.85194781,1456.063271,5.526496803,8275.713225,Forest,Silt,6640.938407,76,0,0
34.75301083,77.2212503,239.4046556,41.21238295,48.45916111,826.1610783,1.626885111,2300.179667,Urban,Sandy,5798.401041,4,0,0
13.50461911,79.38535479,109.3379544,17.24860033,79.06419765,4605.719995,7.771241584,1162.320423,Desert,Clay,7872.668342,17,1,1
27.82591962,94.3408149,47.96920809,31.73769819,62.44727452,2609.117326,9.095299689,856.9133148,Water Body,Silt,534.2053986,52,1,1
25.69857021,91.60555378,121.2348545,18.4499858,54.30715517,4880.80576,3.148765782,3896.377837,Urban,Peat,6390.532837,22,1,1
28.08339079,73.18315255,166.5934672,15.80987975,85.10465508,2246.609257,7.933313884,922.7287448,Water Body,Clay,5767.994621,91,1,0
27.25911758,94.33757221,8.875255091,35.38906062,91.28288538,2763.615856,0.919455268,4015.296789,Water Body,Silt,2205.756751,68,0,1
18.36229404,75.8390218,188.2925404,35.45548836,67.24692848,3946.46961,2.467044903,7633.319478,Urban,Peat,872.1636924,60,0,0
12.7090205,80.17363759,118.5302259,33.01974135,34.80826182,3986.118299,4.618700665,6879.17691,Water Body,Sandy,4699.045928,90,1,0
25.23506353,85.1638957,2.917762539,40.77668412,57.30287112,1155.747961,3.864071241,5146.889151,Agricultural,Peat,2540.374638,83,1,0
12.06956122,77.24838987,202.1668197,17.42629319,60.34965297,1441.414331,6.196257859,7524.538334,Desert,Clay,7724.995146,99,1,1
17.93802639,82.63923959,213.7162907,18.15780785,54.57658857,489.0341877,5.62984996,887.1893841,Water Body,Sandy,4903.945164,33,1,1
24.62370721,83.77534006,188.6519366,40.93606314,40.99455031,4027.322508,0.87271985,5392.127774,Desert,Loam,9616.621238,77,1,0
26.18412124,84.80792834,102.5790653,30.0983016,57.78574462,3969.307608,1.316944059,1023.19485,Forest,Clay,9557.535212,46,0,0
17.81751904,83.14704783,158.8814562,23.19158427,55.72369217,406.2940408,0.517116274,4265.969511,Water Body,Loam,8813.266849,69,0,0
16.25225675,76.17564543,116.1473118,37.14470934,36.75948192,1287.162953,9.526067162,4100.715115,Forest,Peat,6297.527446,26,1,1
23.392667,82.31014792,210.186519,41.83211168,92.27445219,2249.33505,6.453442445,2346.094669,Desert,Silt,5985.991527,1,0,0
16.88727669,80.35500355,175.0740559,35.68809859,90.82727607,2708.894718,8.555843954,7342.553833,Urban,Sandy,2179.233481,8,1,0
25.04213142,76.78507128,24.53973415,38.7579779,80.76931428,2612.721095,5.412638824,2019.358388,Desert,Clay,7174.123704,74,0,1
9.265842769,77.64495214,192.9280675,23.47491721,52.07572621,4915.376438,1.938381873,4883.160291,Agricultural,Sandy,9143.830182,53,1,1
29.5770654,78.30652098,206.1715243,23.66326078,49.62735263,3820.627249,6.266008797,4267.048381,Agricultural,Peat,3135.063247,4,1,1
27.51574332,82.58617338,111.2106542,40.92371641,77.31723019,565.9391111,5.053389301,3819.258765,Desert,Peat,8434.148213,74,0,1
32.90276466,74.52776561,262.7357343,33.44588546,68.6495388,1467.51189,4.081923355,296.7809271,Desert,Silt,4102.847399,2,0,1
24.24819247,76.5225355,252.9043065,22.02488255,68.04786592,1727.136183,3.718052812,6164.701187,Forest,Silt,9549.161268,89,1,1
21.73134612,82.59841883,52.54995717,30.72485446,29.9289222,1575.740337,6.500765195,112.2399178,Forest,Clay,3985.158035,13,1,1
10.98352678,79.53427862,271.2798925,35.57581414,69.46270242,3929.728282,6.17761653,7260.201662,Water Body,Sandy,7723.587999,8,0,0
11.55732352,76.80829827,132.2617114,21.55647244,92.14904089,1802.806327,1.51565958,2357.059304,Forest,Clay,8096.921362,82,1,1
24.48623235,94.1963634,217.1248958,34.64719225,26.86531765,2462.133595,8.162220538,1061.808058,Urban,Loam,7112.743819,80,1,1
16.8396563,81.50412437,244.2291021,16.26434549,47.13370393,2667.270839,6.36091245,3689.975895,Urban,Peat,3824.751118,48,0,1
26.41225171,92.1864736,151.5337263,24.11074869,60.72114332,1352.118366,5.358084664,4949.222144,Forest,Loam,1560.509606,57,0,0
16.44357486,77.6468204,119.7305818,35.21915435,74.88075959,1613.478984,7.489175203,2746.088803,Desert,Loam,1000.57267,87,0,1
21.26261847,77.70423883,274.6354106,19.48047196,27.17079436,3899.987844,1.536663667,1077.551671,Desert,Sandy,936.5888886,77,0,0
9.360913256,78.53390274,69.25606588,21.66597092,89.82449546,4333.41482,9.197161658,162.1597199,Urban,Loam,7695.108192,9,0,1
22.60223457,85.3974353,77.09102332,41.37279871,23.24364963,185.4005135,2.705872046,6227.339573,Desert,Loam,3811.55165,6,1,1
19.36344732,78.80893102,108.4860942,35.22963298,88.61517334,3025.772802,2.627573731,7843.183902,Agricultural,Silt,3803.154261,12,1,1
24.83057659,75.98020211,257.8397334,29.96756131,22.21214047,3167.177559,8.149025513,889.4102918,Desert,Clay,2017.511177,34,0,1
23.312966,80.27276916,281.6364793,21.32680176,32.28186435,3686.546008,3.339912052,2040.647567,Urban,Silt,2145.427934,60,1,1
33.41013923,75.13306618,66.02031443,25.2422897,84.02590617,3469.233866,8.307082213,178.9876108,Water Body,Sandy,3808.819414,94,1,0
24.55838993,71.66182139,259.1610443,32.22991495,88.81315498,4387.122456,3.280098749,7831.066049,Forest,Clay,2120.573439,37,1,1
23.05359192,86.34131383,77.46088784,19.65937782,98.58126634,392.3615613,5.50687984,3935.046684,Forest,Clay,6341.274013,36,0,0
22.08096867,71.40908113,291.192374,29.4523224,29.25718627,1941.861193,2.308449428,8186.127204,Water Body,Peat,8512.859089,92,1,0
32.50268283,77.17028379,179.2223676,27.26923182,62.11608929,3910.447241,7.315203706,4141.742875,Agricultural,Peat,6784.815889,69,1,1
23.59995923,72.10887162,2.125940234,29.30062024,26.17246612,4232.90006,1.669411038,7628.596125,Agricultural,Loam,2965.392586,7,0,1
22.97376868,84.57126853,10.23897122,18.16682464,32.51261008,1323.842191,8.994314861,8421.140877,Water Body,Clay,3221.890744,88,1,1
26.13008142,76.17711378,44.24535924,18.19491261,33.95950863,2926.42022,3.716488304,2965.422004,Desert,Clay,6160.572321,68,0,0
31.23791002,75.47688241,56.27194735,43.92332858,25.07106012,903.8250774,4.715744816,5669.011416,Urban,Peat,6181.591201,73,0,1
26.36485205,71.29899004,230.2857368,44.38103201,91.43838447,4254.471749,0.240218938,5896.484187,Agricultural,Loam,7510.63423,22,1,1
27.09885626,75.87184613,66.82976293,27.78493974,30.10844144,3652.150745,9.757899661,189.424489,Agricultural,Peat,9361.382988,0,0,1
25.84381937,90.60816997,290.742486,38.66986361,70.34726744,1110.325395,8.131753198,3877.45165,Water Body,Clay,2257.065542,12,1,0
33.99521592,78.34132506,190.8336172,34.67374281,70.05976517,3118.865764,4.470089073,7567.940727,Water Body,Sandy,2901.649042,25,0,1
14.24793321,79.24681969,207.7552528,18.50750564,35.89161643,2546.60188,9.202613391,8372.732002,Agricultural,Peat,7204.495018,82,1,1
34.43006344,77.39143626,65.34495579,23.90035972,99.8729009,1294.133656,9.310596358,7956.306291,Desert,Silt,1205.813964,89,0,0
23.7029965,85.68565396,267.8118942,24.40954226,47.78942186,4465.613007,5.330521216,8608.200912,Forest,Peat,2415.762878,59,1,1
15.10751255,76.23590128,200.3443718,32.87323305,92.40754968,739.1964885,2.338507915,5778.114399,Forest,Clay,2304.417183,49,0,0
20.85635381,77.06327237,259.3216873,32.39930137,95.86277858,2337.299013,4.871103346,2059.808959,Forest,Loam,2127.612125,50,1,1
13.58947022,74.81929955,286.9443292,42.70526081,95.91910514,2913.991423,3.247986071,5090.98145,Forest,Clay,7047.13228,56,0,1
20.78100161,70.68599673,37.69229313,38.70108942,80.22700701,4117.728232,4.47985629,3726.281728,Agricultural,Loam,1930.726611,65,0,1
11.04162178,76.89586032,28.97616908,40.70542994,40.30440042,750.8995618,9.113920308,2288.557988,Agricultural,Clay,8599.470744,62,1,0
35.16762076,77.9576836,241.022348,41.73685841,29.65242814,3045.873041,2.818345859,6837.611809,Forest,Silt,5618.660225,40,0,1
